CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Riesgo
2.8,1180.0,14.1,1121.0,247.0,568.0,105.0,1816.0,947.0,27.7,43.5,1.592,Alto
2.0,1079.0,10.3,988.0,165.0,633.0,87.0,1694.0,899.0,26.2,47.8,1.5979,Moderado
2.1,1095.0,11.5,1032.0,187.0,621.0,98.0,1730.0,984.0,25.7,48.7,1.5825,Moderado
2.0,1073.0,10.9,1009.0,206.0,639.0,105.0,1655.0,955.0,25.2,50.1,1.58,Alto
1.8,1063.0,10.4,991.0,200.0,655.0,104.0,1672.0,966.0,24.4,53.4,1.6031,Alto
1.9,1046.0,9.5,960.0,189.0,671.0,96.0,1637.0,899.0,23.7,55.4,1.6031,Moderado
1.3,953.0,7.0,858.0,136.0,742.0,79.0,1544.0,780.0,22.8,58.5,1.5992,Moderado
0.7,864.0,3.3,673.0,83.0,947.0,61.0,1412.0,636.0,22.8,58.5,1.5985,Moderado
0.5,829.0,2.6,628.0,180.0,994.0,109.0,1378.0,577.0,22.3,59.7,1.5889,Alto
0.5,838.0,2.8,639.0,72.0,963.0,48.0,1391.0,596.0,20.8,64.9,1.571,Bajo
0.6,913.0,4.3,728.0,121.0,802.0,63.0,1418.0,887.0,19.7,66.8,1.5184,Moderado
1.3,1039.0,8.5,921.0,268.0,687.0,92.0,1556.0,1115.0,19.8,64.3,1.4678,Moderado
3.6,1252.0,20.9,1320.0,451.0,499.0,99.0,2001.0,1374.0,20.6,62.3,1.4915,Alto
4.9,1410.0,35.2,1669.0,458.0,393.0,117.0,2555.0,1644.0,23.2,54.0,1.5143,Alto
3.9,1217.0,18.7,1261.0,487.0,533.0,142.0,1941.0,1375.0,26.3,43.1,1.4542,Alto
2.2,1114.0,12.8,1077.0,319.0,633.0,121.0,1705.0,1199.0,29.1,35.4,1.4008,Alto
1.9,1026.0,11.2,1020.0,269.0,689.0,122.0,1603.0,992.0,30.0,31.6,1.3176,Alto
2.2,1051.0,13.3,1094.0,224.0,646.0,108.0,1675.0,966.0,32.4,26.3,1.2594,Alto
2.0,1027.0,11.3,1024.0,162.0,700.0,80.0,1588.0,814.0,31.3,29.1,1.3054,Moderado
1.7,996.0,10.4,992.0,189.0,722.0,93.0,1580.0,727.0,31.1,28.6,1.2718,Moderado
2.0,1028.0,12.3,1060.0,213.0,686.0,108.0,1601.0,806.0,33.3,24.4,1.232,Alto
2.1,1030.0,12.3,1060.0,245.0,705.0,118.0,1588.0,852.0,35.5,21.2,1.2022,Alto
3.2,1133.0,19.4,1280.0,341.0,595.0,149.0,1791.0,1093.0,34.6,22.0,1.189,Alto
4.0,1180.0,21.5,1339.0,382.0,567.0,171.0,1868.0,1211.0,33.3,23.6,1.1842,Alto
4.4,1261.0,25.7,1446.0,358.0,528.0,154.0,2061.0,1346.0,30.0,28.5,1.1896,Alto
3.0,1093.0,14.5,1133.0,288.0,599.0,122.0,1708.0,1200.0,28.0,33.0,1.2264,Alto
2.2,1068.0,11.4,1029.0,252.0,650.0,126.0,1612.0,1192.0,27.2,37.4,1.3279,Alto
1.7,1031.0,9.5,958.0,201.0,700.0,121.0,1560.0,1074.0,26.6,39.9,1.3657,Alto
1.9,1055.0,11.6,1037.0,225.0,635.0,125.0,1632.0,1161.0,25.3,41.7,1.3247,Alto
2.0,1060.0,11.4,1029.0,242.0,622.0,126.0,1663.0,1210.0,24.3,44.7,1.3432,Alto
1.5,962.0,7.5,880.0,167.0,726.0,96.0,1484.0,1050.0,24.4,45.6,1.3779,Moderado
0.8,874.0,5.3,776.0,99.0,846.0,73.0,1416.0,873.0,23.1,49.9,1.3891,Moderado
0.6,832.0,3.1,661.0,180.0,977.0,109.0,1312.0,766.0,22.7,51.3,1.3977,Alto
0.6,834.0,4.0,709.0,87.0,907.0,65.0,1348.0,835.0,21.8,54.1,1.4004,Moderado
0.7,865.0,4.6,745.0,164.0,866.0,90.0,1394.0,901.0,21.0,56.9,1.3999,Moderado
0.8,903.0,5.8,803.0,87.0,819.0,58.0,1471.0,853.0,21.8,55.5,1.4323,Moderado
2.9,1236.0,20.0,1297.0,93.0,542.0,27.0,1997.0,1321.0,21.6,57.2,1.4607,Alto
5.2,1464.0,30.0,1552.0,417.0,419.0,67.0,2366.0,1738.0,22.8,54.2,1.4886,Alto
3.3,1258.0,18.7,1261.0,406.0,514.0,96.0,1940.0,1603.0,26.2,45.0,1.5098,Alto
1.8,1203.0,15.8,1174.0,180.0,577.0,109.0,1824.0,1426.0,30.8,34.8,1.5165,Alto
1.8,1156.0,14.3,1127.0,180.0,616.0,109.0,1767.0,1295.0,34.1,28.8,1.5105,Alto
1.8,1106.0,14.4,1130.0,180.0,623.0,109.0,1726.0,1093.0,35.9,24.7,1.437,Alto
1.8,1008.0,11.6,1037.0,180.0,697.0,109.0,1587.0,803.0,33.7,25.1,1.2915,Alto
1.8,1011.0,11.1,1017.0,180.0,704.0,109.0,1569.0,738.0,34.4,24.0,1.279,Alto
1.8,1049.0,13.5,1100.0,180.0,667.0,109.0,1635.0,870.0,36.4,20.3,1.214,Alto
1.8,1053.0,13.7,1108.0,180.0,694.0,109.0,1570.0,873.0,38.7,17.3,1.1729,Alto
1.8,1088.0,15.3,1159.0,180.0,666.0,109.0,1626.0,889.0,37.2,18.9,1.1774,Alto
1.8,1248.0,26.0,1454.0,180.0,550.0,109.0,1917.0,1599.0,36.1,20.0,1.1767,Alto
1.8,1374.0,28.6,1517.0,180.0,490.0,109.0,2069.0,1704.0,32.8,29.4,1.4344,Alto
1.8,1213.0,17.0,1210.0,180.0,572.0,109.0,1809.0,1424.0,30.0,35.9,1.4958,Alto
1.8,1108.0,12.0,1051.0,180.0,640.0,109.0,1616.0,1199.0,28.7,38.2,1.4794,Alto
1.8,1071.0,10.1,982.0,180.0,649.0,109.0,1557.0,1099.0,28.1,40.4,1.512,Alto
1.8,1044.0,9.7,967.0,180.0,672.0,109.0,1540.0,1133.0,27.4,41.4,1.4877,Alto
1.8,1045.0,9.6,964.0,180.0,666.0,109.0,1554.0,1140.0,26.4,44.0,1.4919,Alto
1.8,1004.0,8.5,921.0,180.0,699.0,109.0,1495.0,1092.0,24.9,47.9,1.4855,Alto
1.8,944.0,5.7,796.0,180.0,784.0,109.0,1407.0,1021.0,24.0,50.3,1.476,Alto
1.8,868.0,3.1,657.0,180.0,921.0,109.0,1356.0,764.0,25.2,47.9,1.5129,Alto
1.8,850.0,2.7,632.0,180.0,954.0,109.0,1316.0,803.0,24.2,50.6,1.5011,Alto
1.8,873.0,3.3,668.0,180.0,911.0,109.0,1354.0,744.0,23.1,55.0,1.5357,Alto
1.8,905.0,5.1,766.0,180.0,842.0,109.0,1438.0,818.0,22.9,56.2,1.5522,Alto
1.8,1249.0,18.0,1239.0,180.0,540.0,109.0,1953.0,1285.0,22.0,59.3,1.5523,Alto
1.8,1488.0,34.5,1653.0,180.0,388.0,109.0,2537.0,1782.0,23.7,54.0,1.5627,Alto
1.8,1300.0,20.0,1296.0,180.0,489.0,109.0,1989.0,1639.0,26.7,45.7,1.5747,Alto
1.8,1311.0,18.9,1267.0,180.0,524.0,109.0,1941.0,1662.0,31.4,34.5,1.5599,Alto
1.8,1232.0,17.0,1210.0,180.0,565.0,109.0,1832.0,1478.0,34.5,28.5,1.5324,Alto
1.8,1113.0,13.4,1096.0,180.0,635.0,109.0,1636.0,1050.0,36.4,23.6,1.4064,Alto
1.8,1048.0,11.2,1021.0,180.0,698.0,109.0,1570.0,846.0,35.1,23.2,1.2884,Alto
1.8,1054.0,11.6,1036.0,180.0,697.0,109.0,1585.0,830.0,35.7,22.2,1.2765,Alto
1.8,1104.0,13.5,1102.0,180.0,670.0,109.0,1609.0,1480.0,37.6,19.6,1.2534,Alto
1.8,1130.0,13.9,1113.0,180.0,674.0,109.0,1623.0,1127.0,38.8,17.6,1.1979,Alto
4.6,1229.0,21.9,1348.0,180.0,565.0,109.0,1830.0,1445.0,39.3,16.0,1.1138,Alto
4.3,1347.0,23.2,1382.0,180.0,529.0,109.0,1961.0,1543.0,37.0,23.6,1.4639,Alto
4.9,1424.0,24.5,1417.0,180.0,488.0,109.0,2092.0,1674.0,33.2,30.1,1.5095,Alto
4.0,1305.0,16.3,1188.0,180.0,546.0,109.0,1843.0,1524.0,31.0,33.1,1.462,Alto
2.6,1180.0,13.1,1088.0,180.0,619.0,109.0,1662.0,1339.0,29.5,33.4,1.3562,Alto
1.3,1029.0,8.1,904.0,180.0,709.0,109.0,1460.0,992.0,29.1,36.7,1.4502,Alto
1.5,1080.0,8.1,902.0,180.0,702.0,109.0,1516.0,1048.0,27.8,40.7,1.5002,Alto
2.2,1197.0,11.4,1029.0,180.0,601.0,109.0,1628.0,1362.0,26.0,45.3,1.4999,Alto
1.2,1006.0,6.7,845.0,180.0,738.0,109.0,1430.0,978.0,25.8,45.4,1.487,Alto
0.9,987.0,6.2,820.0,180.0,772.0,109.0,1400.0,935.0,25.4,45.9,1.4684,Alto
0.8,958.0,4.5,735.0,180.0,816.0,109.0,1409.0,906.0,25.2,46.4,1.464,Alto
0.8,962.0,4.7,747.0,180.0,813.0,109.0,1431.0,913.0,23.0,52.7,1.4568,Alto
0.8,958.0,4.6,744.0,180.0,809.0,109.0,1419.0,903.0,22.1,54.5,1.4337,Alto
1.0,976.0,5.3,780.0,180.0,795.0,109.0,1467.0,898.0,22.5,53.6,1.4422,Alto
1.7,1088.0,9.1,945.0,180.0,636.0,109.0,1613.0,1165.0,22.0,55.4,1.4436,Alto
1.9,1159.0,11.0,1016.0,180.0,595.0,109.0,1681.0,1260.0,23.4,51.6,1.4639,Alto
2.0,1156.0,10.3,988.0,180.0,615.0,109.0,1634.0,1250.0,26.7,43.0,1.4808,Alto
2.2,1202.0,11.2,1021.0,180.0,649.0,109.0,1644.0,1226.0,31.3,32.9,1.4771,Alto
2.3,1226.0,12.9,1080.0,180.0,622.0,109.0,1697.0,1188.0,34.8,27.1,1.4837,Alto
2.3,1181.0,13.2,1091.0,180.0,638.0,109.0,1637.0,1072.0,38.3,21.5,1.4263,Alto
1.8,1062.0,9.8,969.0,180.0,729.0,109.0,1459.0,782.0,37.1,21.2,1.3107,Alto
1.4,1013.0,7.9,897.0,180.0,798.0,109.0,1351.0,594.0,37.3,20.3,1.2771,Alto
1.6,1029.0,8.3,913.0,180.0,787.0,109.0,1373.0,607.0,38.3,19.3,1.2736,Alto
2.3,1144.0,11.9,1046.0,180.0,682.0,109.0,1564.0,879.0,40.7,17.0,1.2793,Alto
2.4,1159.0,12.3,1059.0,180.0,664.0,109.0,1580.0,945.0,39.5,18.5,1.3076,Alto
2.1,1113.0,10.0,978.0,180.0,705.0,109.0,1538.0,946.0,36.6,22.6,1.3664,Alto
1.8,1100.0,9.1,944.0,180.0,730.0,109.0,1524.0,882.0,32.8,28.2,1.3842,Alto
1.7,1037.0,7.8,890.0,180.0,765.0,109.0,1408.0,735.0,30.7,30.7,1.3338,Alto
1.9,1055.0,10.3,988.0,180.0,720.0,109.0,1490.0,874.0,30.1,28.7,1.2052,Alto
1.6,980.0,8.0,901.0,180.0,812.0,109.0,1369.0,731.0,29.7,25.4,1.044,Alto
2.6,1083.0,13.3,1094.0,180.0,706.0,109.0,1537.0,926.0,29.6,24.3,0.9889,Alto
5.8,1399.0,30.3,1558.0,180.0,473.0,109.0,2052.0,1652.0,28.0,29.1,1.0846,Alto
3.0,1194.0,18.5,1255.0,180.0,555.0,109.0,1694.0,1452.0,27.2,33.3,1.1788,Alto
1.5,970.0,7.3,870.0,180.0,792.0,109.0,1376.0,943.0,27.5,30.9,1.1155,Alto
0.9,898.0,4.2,721.0,180.0,912.0,109.0,1264.0,594.0,27.1,33.3,1.1762,Alto
1.1,929.0,5.1,769.0,180.0,879.0,109.0,1335.0,607.0,26.4,35.1,1.1919,Alto
0.9,913.0,4.4,734.0,180.0,864.0,109.0,1338.0,646.0,25.6,37.6,1.2131,Alto
0.7,854.0,2.2,600.0,180.0,1102.0,109.0,1252.0,542.0,25.4,38.6,1.2352,Alto
0.6,881.0,2.9,647.0,180.0,964.0,109.0,1250.0,550.0,25.5,38.2,1.2296,Alto
0.7,867.0,2.5,618.0,180.0,1042.0,109.0,1231.0,488.0,27.0,34.3,1.2089,Alto
0.8,885.0,2.8,638.0,180.0,1059.0,109.0,1248.0,484.0,29.9,29.6,1.2296,Alto
0.9,899.0,3.0,654.0,180.0,1037.0,109.0,1254.0,481.0,31.9,26.8,1.2477,Alto
1.0,886.0,2.7,633.0,180.0,1071.0,109.0,1214.0,453.0,33.0,23.5,1.1583,Alto
0.9,864.0,3.0,651.0,180.0,1096.0,109.0,1193.0,443.0,34.5,19.3,1.0369,Alto
0.7,822.0,2.4,611.0,180.0,1191.0,109.0,1138.0,403.0,33.2,19.0,0.9533,Alto
0.6,810.0,2.2,597.0,180.0,1255.0,109.0,1106.0,361.0,32.2,20.5,0.9699,Alto
0.6,784.0,1.9,576.0,180.0,1327.0,109.0,1060.0,342.0,32.6,17.5,0.8467,Alto
0.8,823.0,2.7,633.0,180.0,1228.0,109.0,1103.0,366.0,33.0,17.5,0.8683,Alto
0.9,863.0,3.4,678.0,180.0,1153.0,109.0,1139.0,434.0,32.9,17.5,0.8622,Alto
1.1,880.0,4.3,728.0,180.0,1046.0,109.0,1167.0,514.0,31.6,18.0,0.8243,Alto
1.7,951.0,7.0,859.0,180.0,897.0,109.0,1267.0,718.0,29.3,20.4,0.8162,Alto
1.5,942.0,5.5,786.0,180.0,930.0,109.0,1245.0,705.0,27.8,24.4,0.9002,Alto
1.6,988.0,7.0,859.0,180.0,845.0,109.0,1341.0,799.0,27.1,26.9,0.9524,Alto
1.7,1008.0,6.7,845.0,180.0,832.0,109.0,1349.0,856.0,26.3,29.5,0.9959,Alto
1.3,965.0,5.1,769.0,180.0,878.0,109.0,1315.0,667.0,25.9,32.9,1.0826,Alto
1.3,957.0,4.1,717.0,180.0,911.0,109.0,1322.0,579.0,25.3,36.9,1.1764,Alto
1.0,921.0,3.2,666.0,180.0,954.0,109.0,1288.0,480.0,24.8,40.1,1.2378,Alto
0.6,854.0,1.7,562.0,180.0,1106.0,109.0,1224.0,400.0,24.3,42.9,1.2906,Alto
0.5,826.0,1.0,504.0,180.0,1250.0,109.0,1204.0,385.0,24.0,45.5,1.3404,Alto
1.8,828.0,1.0,501.0,180.0,1281.0,109.0,1189.0,385.0,23.9,47.4,1.3881,Alto
0.4,892.0,1.9,580.0,180.0,1076.0,109.0,1271.0,516.0,23.5,49.1,1.3991,Alto
0.7,954.0,3.1,660.0,180.0,938.0,109.0,1342.0,728.0,23.7,49.2,1.4195,Alto
1.8,1120.0,7.8,890.0,180.0,728.0,109.0,1546.0,1035.0,23.6,49.6,1.4247,Alto
1.9,1096.0,8.5,921.0,180.0,716.0,109.0,1534.0,988.0,24.3,45.4,1.365,Alto
1.7,1058.0,8.0,898.0,180.0,749.0,109.0,1470.0,977.0,26.3,38.3,1.2932,Alto
1.3,977.0,5.7,800.0,180.0,843.0,109.0,1372.0,778.0,27.6,34.2,1.2464,Alto
1.4,977.0,6.6,840.0,180.0,827.0,109.0,1390.0,736.0,29.2,29.1,1.1586,Alto
1.3,943.0,5.3,777.0,180.0,880.0,109.0,1333.0,632.0,29.2,28.6,1.1423,Alto
1.4,964.0,6.0,814.0,180.0,850.0,109.0,1369.0,689.0,29.4,28.3,1.1434,Alto
1.2,953.0,5.4,781.0,180.0,889.0,109.0,1356.0,641.0,29.8,28.0,1.1558,Alto
1.3,967.0,6.1,814.0,180.0,854.0,109.0,1385.0,703.0,30.1,26.7,1.1217,Alto
1.5,996.0,6.7,843.0,180.0,840.0,109.0,1394.0,765.0,30.1,27.2,1.1406,Alto
2.3,1091.0,11.7,1039.0,180.0,699.0,109.0,1586.0,923.0,29.6,27.5,1.1229,Alto
2.6,1114.0,13.5,1101.0,180.0,663.0,109.0,1632.0,1057.0,29.6,27.7,1.1278,Alto
2.9,1133.0,13.5,1101.0,180.0,647.0,109.0,1669.0,1105.0,28.0,30.1,1.1226,Alto
1.8,1031.0,8.5,921.0,180.0,731.0,109.0,1490.0,897.0,26.8,33.8,1.1723,Alto
1.3,952.0,5.5,787.0,180.0,856.0,109.0,1342.0,723.0,25.7,35.8,1.16,Alto
1.3,949.0,5.8,804.0,180.0,835.0,109.0,1365.0,740.0,25.4,35.2,1.1255,Alto
1.2,932.0,4.8,752.0,180.0,889.0,109.0,1310.0,687.0,25.0,37.3,1.1614,Alto
1.2,966.0,5.2,774.0,180.0,859.0,109.0,1352.0,644.0,24.6,40.5,1.2362,Alto
0.8,888.0,3.0,653.0,180.0,973.0,109.0,1272.0,497.0,24.2,43.8,1.3057,Alto
0.6,847.0,2.7,634.0,180.0,1012.0,109.0,1258.0,525.0,24.0,43.7,1.2876,Alto
0.6,856.0,3.6,687.0,180.0,955.0,109.0,1260.0,726.0,21.9,48.3,1.2522,Alto
0.6,881.0,4.4,735.0,180.0,876.0,109.0,1308.0,783.0,22.4,47.2,1.2593,Alto
0.7,882.0,4.0,711.0,180.0,936.0,109.0,1310.0,741.0,22.9,46.5,1.2861,Alto
1.3,1016.0,7.7,888.0,169.0,776.0,64.0,1485.0,1040.0,23.1,47.0,1.3122,Moderado
2.5,1228.0,13.9,1113.0,231.0,628.0,72.0,1719.0,1324.0,23.7,46.2,1.3376,Moderado
3.4,1311.0,22.0,1350.0,232.0,529.0,73.0,1957.0,1486.0,25.8,41.9,1.3688,Alto
2.1,1081.0,10.2,983.0,145.0,703.0,64.0,1546.0,1079.0,27.3,38.3,1.3669,Moderado
2.2,1104.0,10.4,993.0,170.0,705.0,74.0,1539.0,1081.0,31.0,29.1,1.2885,Moderado
1.7,991.0,8.0,898.0,214.0,787.0,89.0,1412.0,806.0,31.6,25.5,1.1638,Moderado
2.1,1008.0,10.1,980.0,180.0,755.0,109.0,1465.0,825.0,32.5,21.2,1.0173,Alto
2.2,986.0,10.7,1005.0,180.0,752.0,109.0,1439.0,907.0,31.7,20.5,0.9428,Alto
1.4,948.0,7.9,893.0,180.0,828.0,109.0,1374.0,768.0,31.5,21.5,0.9768,Alto
1.4,919.0,7.1,862.0,180.0,851.0,109.0,1293.0,697.0,31.6,20.8,0.9562,Alto
1.6,958.0,9.0,940.0,180.0,820.0,109.0,1380.0,728.0,32.4,19.4,0.9279,Alto
2.3,1037.0,11.2,1021.0,180.0,747.0,109.0,1451.0,786.0,31.7,20.3,0.9336,Alto
3.3,1120.0,16.0,1181.0,180.0,653.0,109.0,1604.0,1028.0,31.1,21.0,0.9337,Alto
4.1,1205.0,19.9,1294.0,180.0,579.0,109.0,1744.0,1317.0,28.9,25.4,0.9933,Alto
3.3,1172.0,15.3,1159.0,180.0,597.0,109.0,1653.0,1290.0,27.4,30.8,1.1112,Alto
2.2,1088.0,11.1,1019.0,180.0,668.0,109.0,1554.0,1165.0,26.3,34.1,1.1453,Alto
1.8,1055.0,10.0,979.0,180.0,694.0,109.0,1517.0,1086.0,25.4,35.2,1.1288,Alto
1.8,1077.0,12.227272727272728,1040.3636363636365,180.0,708.0,109.0,1503.2727272727273,1133.7272727272727,25.154545454545453,35.0,1.1078818181818182,Alto
1.8,1099.0,14.454545454545451,1101.7272727272727,180.0,722.0,109.0,1489.5454545454545,1181.4545454545455,24.909090909090907,34.800000000000004,1.0869636363636364,Alto
1.8,1121.0,16.68181818181818,1163.090909090909,180.0,736.0,109.0,1475.8181818181818,1229.1818181818182,24.663636363636364,34.6,1.0660454545454543,Alto
1.8,1143.0,18.909090909090907,1224.4545454545455,180.0,750.0,109.0,1462.090909090909,1276.909090909091,24.418181818181814,34.4,1.045127272727273,Alto
1.8,1165.0,21.136363636363637,1285.8181818181818,180.0,764.0,109.0,1448.3636363636365,1324.6363636363635,24.172727272727272,34.2,1.0242090909090908,Alto
1.8,1187.0,23.363636363636363,1347.1818181818182,180.0,778.0,109.0,1434.6363636363635,1372.3636363636365,23.92727272727273,34.0,1.003290909090909,Alto
1.8,1209.0,25.59090909090909,1408.5454545454545,180.0,792.0,109.0,1420.909090909091,1420.090909090909,23.68181818181818,33.800000000000004,0.9823727272727272,Alto
1.8,1231.0,27.818181818181817,1469.909090909091,180.0,806.0,109.0,1407.1818181818182,1467.8181818181818,23.436363636363637,33.6,0.9614545454545456,Alto
1.8,1253.0,30.045454545454543,1531.2727272727273,180.0,820.0,109.0,1393.4545454545455,1515.5454545454545,23.19090909090909,33.4,0.9405363636363636,Alto
1.8,1275.0,32.272727272727266,1592.6363636363635,180.0,834.0,109.0,1379.7272727272727,1563.2727272727273,22.945454545454545,33.2,0.919618181818182,Alto
1.8,1297.0,34.5,1654.0,180.0,848.0,109.0,1366.0,1611.0,22.7,33.0,0.8987,Alto
1.8,1300.111111111111,32.766666666666666,1610.888888888889,180.0,856.6666666666666,109.0,1374.3333333333333,1603.4444444444443,23.77777777777778,31.53333333333333,0.9042222222222224,Alto
1.8,1303.2222222222222,31.03333333333333,1567.7777777777778,180.0,865.3333333333334,109.0,1382.6666666666667,1595.888888888889,24.855555555555554,30.066666666666663,0.9097444444444444,Alto
1.8,1306.3333333333333,29.3,1524.6666666666667,180.0,874.0,109.0,1391.0,1588.3333333333333,25.933333333333334,28.6,0.9152666666666668,Alto
1.8,1309.4444444444443,27.566666666666663,1481.5555555555557,180.0,882.6666666666666,109.0,1399.3333333333333,1580.7777777777778,27.01111111111111,27.133333333333333,0.9207888888888888,Alto
1.8,1312.5555555555557,25.83333333333333,1438.4444444444443,180.0,891.3333333333334,109.0,1407.6666666666667,1573.2222222222222,28.08888888888889,25.666666666666668,0.9263111111111112,Alto
1.8,1315.6666666666667,24.1,1395.3333333333333,180.0,900.0,109.0,1416.0,1565.6666666666667,29.166666666666664,24.200000000000003,0.9318333333333334,Alto
1.8,1318.7777777777778,22.366666666666667,1352.2222222222222,180.0,908.6666666666666,109.0,1424.3333333333333,1558.111111111111,30.244444444444444,22.73333333333333,0.9373555555555556,Alto
3.4,1321.888888888889,20.633333333333333,1309.111111111111,180.0,917.3333333333334,109.0,1432.6666666666667,1550.5555555555557,31.322222222222223,21.266666666666666,0.9428777777777778,Alto
4.0,1325.0,18.9,1266.0,477.0,926.0,188.0,1441.0,1543.0,32.4,19.8,0.9484,Alto
4.7,1383.0,24.1,1406.0,502.0,824.0,176.0,1582.0,1678.0,29.9,22.3,0.9235,Alto
3.8,1254.0,18.1,1241.0,420.0,873.0,163.0,1463.0,1431.0,28.2,24.8,0.936,Alto
2.8,1221.0,15.8,1174.0,344.0,874.0,155.0,1481.0,1413.0,26.8,28.9,1.0019,Alto
2.6,1226.0,14.6,1138.0,307.0,862.0,146.0,1481.0,1419.0,25.1,32.3,1.0131,Alto
2.0,1100.0,10.6,999.0,251.0,984.0,131.0,1361.0,1145.0,25.4,30.5,0.9722,Alto
1.4,999.0,7.5,879.0,180.0,1114.0,119.0,1261.0,960.0,24.9,28.3,0.8775,Alto
1.2,980.0,7.4,873.0,141.0,1088.0,98.0,1258.0,949.0,23.2,30.5,0.8558,Moderado
0.6,859.0,3.8,698.0,105.0,1254.0,89.0,1157.0,819.0,22.3,33.6,0.8959,Moderado
0.3,814.0,2.3,606.0,180.0,1370.0,109.0,1131.0,745.0,23.0,33.0,0.9184,Alto
0.2,806.0,2.3,605.0,74.0,1366.0,68.0,1132.0,725.0,21.4,35.7,0.8982,Moderado
0.4,813.0,2.7,631.0,91.0,1327.0,65.0,1108.0,710.0,21.7,33.4,0.8545,Moderado
0.6,889.0,4.9,760.0,143.0,1224.0,81.0,1213.0,806.0,20.3,35.5,0.8342,Moderado
3.0,1200.0,18.2,1246.0,553.0,798.0,136.0,1574.0,1416.0,19.7,37.5,0.8501,Alto
3.2,1289.0,21.4,1335.0,542.0,724.0,130.0,1681.0,1521.0,21.0,35.6,0.8736,Alto
3.5,1355.0,21.3,1333.0,590.0,741.0,157.0,1691.0,1605.0,25.0,28.9,0.9025,Alto
3.1,1277.0,19.9,1292.0,590.0,800.0,171.0,1626.0,1481.0,31.0,21.9,0.9708,Alto
2.2,1156.0,14.8,1142.0,387.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189,Alto
1.7,1054.0,12.6,1071.0,252.0,1006.0,116.0,1380.0,940.0,37.1,15.0,0.9297,Alto
2.0,1096.0,13.0,1083.0,310.0,971.0,129.0,1430.0,986.0,35.0,17.3,0.9542,Alto
2.5,1160.0,16.2,1185.0,396.0,873.0,168.0,1522.0,1162.0,35.1,17.5,0.9733,Alto
2.4,1148.0,15.0,1149.0,329.0,924.0,152.0,1473.0,1047.0,35.4,16.6,0.9385,Alto
2.9,1166.0,16.2,1186.0,393.0,878.0,175.0,1500.0,1180.0,38.4,13.8,0.9221,Alto
4.2,1315.0,22.7,1370.0,522.0,794.0,212.0,1689.0,1399.0,37.6,14.5,0.9277,Alto
5.4,1425.0,32.3,1605.0,631.0,660.0,220.0,1920.0,2321.0,35.2,16.6,0.9242,Alto
4.3,1329.0,22.3,1360.0,435.0,704.0,175.0,1768.0,1894.0,31.2,25.5,1.1379,Alto
3.6,1299.0,16.6,1197.0,407.0,763.0,165.0,1688.0,1606.0,29.3,30.7,1.229,Alto
2.0,1123.0,11.0,1015.0,255.0,845.0,136.0,1470.0,1297.0,28.3,30.1,1.1392,Alto
1.5,1089.0,11.3,1024.0,180.0,831.0,111.0,1452.0,1182.0,27.4,31.5,1.133,Alto
1.5,1081.0,9.3,950.0,186.0,876.0,114.0,1434.0,1138.0,26.2,35.7,1.1929,Alto
1.2,1031.0,7.3,871.0,147.0,950.0,96.0,1393.0,972.0,25.2,38.1,1.2049,Moderado
1.0,969.0,5.5,787.0,101.0,1035.0,75.0,1350.0,799.0,24.4,39.1,1.1784,Moderado
0.5,881.0,3.5,680.0,69.0,1175.0,58.0,1251.0,630.0,23.7,39.1,1.1289,Moderado
0.5,869.0,2.8,638.0,180.0,1219.0,109.0,1213.0,586.0,24.2,38.5,1.1491,Alto
0.4,866.0,2.9,644.0,49.0,1162.0,41.0,1218.0,629.0,24.5,38.5,1.1688,Bajo
0.5,895.0,3.6,689.0,91.0,1134.0,55.0,1250.0,709.0,22.4,43.5,1.1624,Moderado
0.7,933.0,5.5,786.0,144.0,1018.0,73.0,1306.0,858.0,22.3,43.8,1.1631,Moderado
2.4,1209.0,15.5,1163.0,430.0,762.0,108.0,1606.0,1300.0,21.4,45.8,1.1515,Alto
4.1,1417.0,28.3,1511.0,606.0,587.0,147.0,1975.0,1676.0,22.9,41.3,1.1383,Alto
3.0,1227.0,17.8,1233.0,519.0,739.0,150.0,1594.0,1384.0,26.6,30.3,1.0378,Alto
2.0,1093.0,12.8,1076.0,353.0,871.0,131.0,1457.0,1125.0,30.3,23.0,0.977,Alto
2.5,1135.0,15.7,1170.0,429.0,867.0,144.0,1523.0,1189.0,32.8,18.9,0.9234,Alto
2.4,1112.0,15.4,1161.0,345.0,866.0,151.0,1499.0,1088.0,34.3,17.7,0.9416,Alto
2.6,1147.0,15.6,1168.0,417.0,858.0,165.0,1492.0,1118.0,33.3,18.9,0.9536,Alto
1.9,1086.0,12.6,1070.0,276.0,907.0,135.0,1423.0,924.0,33.0,20.1,0.9959,Alto
2.1,1077.0,12.2,1056.0,280.0,908.0,143.0,1406.0,935.0,33.6,19.6,1.0029,Alto
2.5,1110.0,13.4,1098.0,365.0,882.0,153.0,1450.0,1009.0,34.9,18.4,1.0106,Alto
2.7,1146.0,14.3,1125.0,363.0,846.0,149.0,1511.0,1016.0,33.4,20.3,1.027,Alto
3.3,1211.0,16.5,1194.0,393.0,797.0,164.0,1599.0,1188.0,31.6,22.7,1.041,Alto
